sa1,pop
5123411,306
5123412,460
5123413,399
5123414,388
5123415,345
5123416,367
5123501,0
5123601,222
5123602,251
5123603,333
5123604,427
5123605,259
5123606,336
5123607,768
5123608,263
5123609,523
5123610,504
5123611,255
5123612,285
5123701,163
5123702,236
5123703,274
5123704,372
5123705,553
5123706,315
5123707,396
5123708,680
5123709,312
5123710,267
5123711,358
5123801,394
5123802,389
5123803,526
5123804,459
5123805,317
5123806,163
5123807,271
5123808,305
5123809,373
5123810,306
5123811,207
5123812,346
5123901,205
5123902,267
5123903,211
5123904,389
5123905,583
5123906,238
5123907,503
5123908,243
5123909,81
5123910,356
5123911,190
5123912,742
5123913,142
5123914,246
5123915,483
5123916,336
5123917,460
5123918,399
5123919,604
5123920,636
5123921,287
5123922,267
5124001,462
5124002,547
5124003,456
5124004,267
5124005,616
5124006,731
5124007,510
5124008,238
5124009,149
5124010,308
5124011,255
5124012,171
5124013,171
5124014,182
5124101,331
5124102,208
5124103,249
5124104,502
5124105,593
5124106,173
5124107,225
5124108,552
5124109,190
5124110,320
5124111,243
5124112,361
5124113,201
5124114,259
5124115,236
5124201,48
5124202,380
5124203,165
5124204,276
5124205,242
5124206,255
5124207,293
5124208,231
5124209,347
5124210,429
5124211,336
5124212,185
5124213,207
5124214,77
5124301,320
5124302,402
5124303,328
5124304,259
5124305,348
5124306,271
5124307,380
5124308,383
5124309,297
5124310,256
5124311,305
5124312,229
5124313,425
5124314,259
5124315,363
5124316,320
5124317,260
5124318,316
5124319,316
5124320,408
5124321,434
5124322,355
5124323,280
5124324,240
5124325,307
5124326,198
5124327,194
5124328,224
5124329,293
5124330,273
5124331,341
5124332,229
5124333,319
5124334,105
5124335,332
5124401,369
5124402,366
5124403,230
5124404,356
5124405,370
5124406,345
5124407,408
5124408,183
5124409,367
5124410,299
5124411,413
5124412,246
5124413,432
5124501,271
5124502,313
5124503,273
5124504,552
5124505,240
5124506,379
5124507,341
5124508,317
5124509,307
5124510,435
5124511,257
5124512,291
5124513,155
5124514,262
5124515,297
5124516,254
5124601,392
5124602,387
5124603,265
5124604,179
5124605,236
5124606,438
5124607,327
5124608,407
5124609,436
5124610,545
5124701,159
5124702,170
5124703,334
5124704,146
5124705,276
5124706,227
5124707,226
5124708,331
5124709,281
5124710,261
5124711,292
5124712,195
5124713,220
5124714,351
5124715,200
5124716,407
5124717,282
5124718,238
5124801,385
5124802,502
5124803,421
5124804,185
5124805,992
5124806,126
5124807,324
5124901,248
5124902,385
5124903,252
5124904,258
5124905,641
5124906,159
5124907,198
5124908,436
5124909,242
5124910,319
5124911,580
5124912,506
5124913,512
5125001,368
5125002,368
5125003,290
5125004,235
5125005,512
5125006,332
5125007,220
5125008,257
5125009,233
5125010,265
5125011,364
5125012,544
5125013,216
5125014,275
5125015,383
5979991,0
5979992,273
5979993,143
5949999,7299
6100101,257
6100102,430
6100103,339
6100104,223
6100105,308
6100106,292
6100107,225
6100108,344
6100109,326
6100110,277
6100111,362
6100112,357
6100113,406
6100114,415
6100115,371
6100116,214
6100117,260
6100118,447
6100119,296
6100120,526
6100121,267
6100122,383
6100123,146
6100201,453
6100202,381
6100203,326
6100204,449
6100205,319
6100206,517
6100207,910
6100208,529
6100209,508
6100210,410
6100301,0
6100302,688
6100303,490
6100304,192
6100305,288
6100306,242
6100307,558
6100308,512
6100309,756
6100401,0
6100402,243
6100403,20
6100404,452
6100405,348
6100406,416
6100407,351
6100408,302
6100409,299
6100410,400
6100411,230
6100412,596
6100413,334
6100414,269
6100415,264
6100416,309
6100417,476
6100418,281
6100419,254
6100501,399
6100502,573
6100503,408
6100504,225
6100505,444
6100506,286
6100507,22
6100508,341
6100509,0
6100510,386
6100511,527
6100512,330
6100513,407
6100514,298
6100515,215
6100516,379
6100517,450
6100518,367
6100519,262
6100520,423
6100521,211
6100522,3
6100523,24
6100524,244
6100601,422
6100602,392
6100603,330
6100604,435
6100605,570
6100606,371
6100607,427
6100608,232
6100701,225
6100702,507
6100703,349
6100704,404
6100705,443
6100706,720
6100707,408
6100708,415
6100709,696
6100710,513
6100711,347
6100712,939
6100713,459
6100714,395
6100715,343
6100716,570
6100717,465
6100718,273
6100719,379
6100720,368
6100721,410
6100801,506
6100802,602
6100803,219
6100804,451
6100805,625
6100806,488
6100807,477
6100808,445
6100809,491
6100810,520
6100811,436
6100812,367
6100813,302
6100814,22
6100815,282
6100816,249
6100817,246
6100901,262
6100902,305
6100903,587
6100904,386
6100905,250
6100906,555
6100907,7
6100908,406
6100909,393
6100910,0
6100911,465
6100912,276
6100913,457
6100914,253
6101001,349
6101002,214
6101003,473
6101004,9
6101005,247
6101006,341
6101007,327
6101008,219
6101009,404
6101010,319
6101101,266
6101102,291
6101103,357
6101104,987
6101105,392
6101106,290
6101107,118
6101108,454
6101109,308
6101110,274
6101111,17
6101112,310
6101113,332
6101114,365
6101115,412
6101116,318
6101201,240
6101202,258
6101203,343
6101204,415
6101205,460
6101206,272
6101207,245
6101208,405
6101209,114
6101210,556
6101211,99
6101212,330
6101213,337
6101301,342
6101302,334
6101303,584
6101304,364
6101305,0
6101306,221
6101307,0
6101308,3
6101309,247
6101310,374
6101311,604
6101312,493
6101313,181
6101401,249
6101402,395
6101403,330
6101404,341
6101405,345
6101406,386
6101407,379
6101408,296
6101409,513
6101410,426
6101411,316
6101412,215
6101413,236
6101414,365
6101415,308
6101416,17
6101417,227
6101501,348
6101502,588
6101503,0
6101504,216
6101505,371
6101506,227
6101507,387
6101508,320
6101509,308
6101510,562
6101511,393
6101512,603
6101513,360
6101514,243
6101515,376
6101516,382
6101517,542
6101518,463
6101519,510
6101520,486
6101601,334
6101602,7
6101603,299
6101604,429
6101605,458
6101606,464
6101607,403
6101608,241
6101609,379
6101610,5
6101611,560
6101612,575
6101701,415
6101702,516
6101703,405
6101704,395
6101705,337
6101706,361
6101707,268
6101708,260
6101709,429
6101710,319
6101711,221
6101712,405
6101713,408
6101714,0
6101715,428
6101716,639
6101717,138
6101718,321
6101719,357
6101720,619
6101721,359
6101722,408
6101723,175
6101724,339
6101725,406
6101726,0
6101727,11
6101728,408
6101729,434
6101730,286
6101731,251
6101732,246
6101801,221
6101802,383
6101803,486
6101804,0
6101805,270
6101806,392
6101807,437
6101808,396
6101809,344
6101810,414
6101811,411
6101812,301
6101813,231
6101814,295
6101901,488
6101902,443
6101903,446
6101904,414
6101905,489
6101906,442
6101907,572
6101908,606
6101909,277
6101910,625
6101911,329
6102001,194
6102002,209
6102003,243
6102004,409
6102005,512
6102006,369
6102007,317
6102008,436
6102009,314
6102010,307
6102011,470
6102012,356
6102013,135
6102014,307
6102015,485
6102016,485
6102017,309
6102018,227
6102019,224
6102101,416
6102102,371
6102103,522
6102104,587
6102105,495
6102106,404
6102107,394
6102108,227
6102109,374
6102201,305
6102202,0
6102203,383
6102204,80
6102205,505
6102206,598
6102207,331
6102208,814
6102209,237
6102210,645
6102211,388
6102212,481
6102213,233
6102214,256
6102215,231
6102216,309
6102217,967
6102218,412
6102219,4
6102220,261
6102221,241
6102222,215
6102223,365
6102224,569
6102225,402
6102226,300
6102227,578
6102228,387
6102229,253
6102301,368
6102302,294
6102303,192
6102304,332
6102305,289
6102306,280
6102307,326
6102308,525
6102309,363
6102310,350
6102311,307
6102312,252
6102313,312
6102314,536
6102315,529
6102316,607
6102317,398
6102318,392
6102319,480
6102320,238
6102321,353
6102322,406
6102323,378
6102324,489
6102325,273
6102326,491
6102401,521
6102402,498
6102403,129
6102404,365
6102405,358
6102406,185
6102407,476
6102408,300
6102409,141
6102410,155
6102411,792
6102412,554
6102413,246
6102414,460
6102415,471
6102416,321
6102417,254
6102418,94
6102419,765
6102501,0
6102601,503
6102602,14
6102603,282
6102604,452
6102605,428
6102606,362
6102607,351
6102608,165
6102609,306
6102610,237
6102611,408
6102701,289
6102702,331
6102703,310
6102704,271
6102705,302
6102706,303
6102707,412
6102708,448
6102709,371
6102710,244
6102711,258
6102712,482
6102713,349
6102714,523
6102715,410
6102716,305
6102717,430
6102718,279
6102719,500
6102720,593
6102721,35
6102801,531
6102802,511
6102803,640
6102804,448
6102805,65
6102806,249
6102807,336
6102808,438
6102809,406
6102810,549
6102811,349
6102812,523
6102813,418
6102814,526
6102815,506
6102816,237
6102817,358
6102818,478
6102819,577
6102901,438
6102902,482
6102903,590
6102904,501
6102905,611
6102906,302
6102907,489
6102908,338
6102909,666
6103001,406
6103002,378
6103003,631
6103004,547
6103005,389
6103006,355
6103007,398
6103008,254
6103009,439
6103010,560
6103011,374
6103012,589
6103013,650
6103014,0
6103101,488
6103102,492
6103103,654
6103104,293
6103105,698
6103106,272
6103107,403
6103108,689
6103109,294
6103110,419
6103111,0
6103112,326
6103113,379
6103114,403
6103115,375
6103116,474
6103117,36
6103118,476
6103119,440
6103120,370
6103121,316
6103122,413
6103123,264
6103124,246
6103125,635
6103126,338
6103127,622
6103128,332
6103201,562
6103202,309
6103203,278
6103204,501
6103205,482
6103206,261
6103207,287
6103208,358
6103209,3
6103210,305
6103211,404
6103212,290
6103213,196
6103214,167
6103215,315
6103216,349
6103217,471
6103218,368
6103301,276
6103302,294
6103303,306
6103304,524
6103305,462
6103306,474
6103307,261
6103308,280
6103309,398
6103310,298
6103311,302
6103312,483
6103313,215
6103314,270
6103315,249
6103316,7
6103317,430
6103318,284
6103401,504
6103402,447
6103403,366
6103404,404
6103405,304
6103406,415
6103407,382
6103408,327
6103409,360
6103410,282
6103411,419
6103412,193
6103413,412
6103414,179
6103415,287
6103416,197
6103417,272
6103418,303
6103419,357
6103420,324
6103421,348
6103501,255
6103502,399
6103503,441
6103504,396
6103505,523
6103506,221
6103507,363
6103508,346
6103509,366
6103510,408
6103511,356
6103512,295
6103513,314
6103514,231
6103515,332
6103516,404
6103517,209
6103518,367
6103519,293
6103520,410
6103521,507
6103522,331
6103601,507
6103602,11
6103603,578
6103604,461
6103605,236
6103606,350
6103607,0
6103608,43
6103609,292
6103610,366
6103611,0
6103612,240
6103701,561
6103702,538
6103703,385
6103704,0
6103705,256
6103706,518
6103707,0
6103708,417
6103709,467
6103710,233
6103711,440
6103801,227
6103802,579
6103803,333
6103804,276
6103805,320
6103806,488
6103807,444
6103808,344
6103809,213
6103810,213
6103811,310
6103812,232
6103813,8
6103814,502
6103815,327
6103816,318
6103901,217
6103902,408
6103903,496
6103904,445
6103905,629
6103906,215
6103907,172
6103908,163
6103909,492
6103910,444
6104001,517
6104002,243
6104003,482
6104004,140
6104005,511
6104006,394
6104007,0
6104008,0
6104009,571
6104010,425
6104011,472
6104101,553
6104102,545
6104103,296
6104104,359
6104105,568
6104106,466
6104107,294
6104108,311
6104109,617
6104110,416
6104111,348
6104112,683
6104113,202
6104114,357
6104115,805
6104116,219
6104117,320
6104118,403
6104119,342
6104120,10
6104121,442
6104122,14
6104123,0
6104201,727
6104202,0
6104203,0
6104204,468
6104205,357
6104206,326
6104207,437
6104208,503
6104209,297
6104210,249
6104211,624
6104212,526
6104213,445
6104301,557
6104302,550
6104303,241
6104304,353
6104305,560
6104306,498
6104307,543
6104308,286
6104309,210
6104401,303
6104402,404
6104403,305
6104404,361
6104405,223
6104406,336
6104407,350
6104408,368
6104409,409
6104410,513
6104411,439
6104412,605
6104413,0
6104414,235
6104415,482
6104416,353
6104417,390
6104418,238
6104501,243
6104502,4
6104503,609
6104504,431
6104505,450
6104506,444
6104507,309
6104508,285
6104509,244
6104510,556
6104511,5
6104512,397
6104601,245
6104602,366
6104603,549
6104604,441
6104605,240
6104606,554
6104607,298
6104608,492
6104609,163
6104610,523
6104611,281
6104612,412
6104613,0
6104614,507
6104615,197
6104616,310
6104617,501
6104701,415
6104702,371
6104703,268
6104704,286
6104705,271
6104706,515
6104707,459
6104708,440
6104709,376
6104710,388
6104711,215
6104712,446
6104801,442
6104802,294
6104803,434
6104804,0
6104805,446
6104806,433
6104807,523
6104808,386
6104809,345
6104810,303
6104811,112
6104812,234
6104813,393
6104814,250
6104901,625
6104902,262
6104903,377
6104904,452
6104905,327
6104906,478
6104907,516
6104908,699
6104909,429
6104910,473
6104911,0
6105001,509
6105002,226
6105003,288
6105004,552
6105005,198
6105006,372
6105007,423
6105008,384
6105009,512
6105101,8
6105102,275
6105103,263
6105104,256
6105105,278
6105106,323
6105107,422
6105108,223
6105109,372
6105110,414
6105111,256
6105112,358
6105113,302
6105114,275
6105201,455
6105202,318
6105203,327
6105204,346
6105205,373
6105206,390
6105207,320
6105208,372
6105209,639
6105210,559
6105211,590
6105301,229
6105302,454
6105303,525
6105304,226
6105305,193
6105306,302
6105307,230
6105308,271
6105309,214
6105310,200
6105311,6
6105312,451
6105313,323
6105314,113
6105401,229
6105402,203
6105403,371
6105404,241
6105405,325
6105406,228
6105407,3
6105408,399
6105409,187
6105410,309
6105411,419
6105412,434
6105413,383
6105414,0
6105415,333
6105416,319
6105417,225
6105418,331
6105419,223
6105420,414
6105501,560
6105502,388
6105503,306
6105504,314
6105505,464
6105506,369
6105507,458
6105508,305
6105509,418
6105510,195
6105511,444
6105512,512
6105513,370
6105514,277
6105515,179
6105601,343
6105602,432
6105603,320
6105604,307
6105605,245
6105606,272
6105607,449
6105608,418
6105609,388
6105701,348
6105702,322
6105703,357
6105704,376
6105705,272
6105706,235
6105707,330
6105708,423
6105709,377
6105710,359
6105711,262
6105712,288
6105801,273
6105802,314
6105803,189
6105804,356
6105805,409
6105806,392
6105807,305
6105808,379
6105809,487
6105810,308
6105811,234
6105812,268
6105901,208
6105902,402
6105903,469
6105904,392
6105905,317
6105906,285
6105907,331
6105908,353
6105909,462
6105910,240
6105911,439
6105912,380
6105913,379
6105914,0
6105915,478
6105916,194
6105917,164
6105918,223
6105919,228
6105920,216
6105921,185
6105922,351
6106001,405
6106002,274
6106003,369
6106004,388
6106005,532
